Age,Attrition,Non-Travel,Travel_Frequently,Travel_Rarely,DailyRate,Human Resources,Research & Development,Sales,DistanceFromHome,Education,Technical Degree,Marketing,Medical,Other,Life Sciences,EnvironmentSatisfaction,Male,Female,HourlyRate,JobInvolvement,JobLevel,Research Director,Sales Representative,Manager,Healthcare Representative,Manufacturing Director,Laboratory Technician,Research Scientist,Sales Executive,JobSatisfaction,MaritalStatusDivorced,MaritalStatusMarried,MaritalStatusSingle,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OvertimeNo,OvertimeYes,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
45,0,0,0,1,1316,0,1,0,29,3,0,0,1,0,0,3,1,0,83,3,1,0,0,0,0,0,0,1,0,4,0,0,1,3452,9752,5,1,0,13,3,2,80,0,9,2,2,6,5,0,3
46,0,0,0,1,228,0,0,1,3,3,0,0,0,0,1,3,0,1,51,3,4,0,0,1,0,0,0,0,0,2,0,1,0,16606,11380,8,1,0,12,3,4,80,1,23,2,4,13,12,5,1
34,1,0,1,0,988,1,0,0,23,3,0,0,0,0,0,2,0,1,43,3,3,0,0,0,0,0,0,0,0,1,1,0,0,9950,11533,9,0,1,15,3,3,80,3,11,2,3,3,2,0,2
45,0,0,0,1,954,0,0,1,2,2,1,0,0,0,0,2,1,0,46,1,2,0,1,0,0,0,0,0,0,3,0,0,1,6632,12388,0,1,0,13,3,1,80,0,9,3,3,8,7,3,1
20,1,0,1,0,871,0,1,0,6,3,0,0,0,0,1,4,0,1,66,2,1,0,0,0,0,0,1,0,0,4,0,0,1,2926,19783,1,0,1,18,3,2,80,0,1,5,3,1,0,1,0
32,1,0,0,1,515,0,1,0,1,3,0,0,0,0,1,4,1,0,62,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3730,9571,0,0,1,14,3,4,80,0,4,2,1,3,2,1,2
30,0,0,0,1,201,0,1,0,5,3,1,0,0,0,0,4,0,1,84,3,1,0,0,0,0,0,0,1,0,1,1,0,0,3204,10415,5,1,0,14,3,4,80,1,8,3,3,3,2,2,2
50,1,0,1,0,562,0,0,1,8,2,1,0,0,0,0,2,1,0,50,3,2,0,0,0,0,0,0,0,1,3,0,1,0,6796,23452,3,0,1,14,3,1,80,1,18,4,3,4,3,1,3
44,0,0,0,1,1112,1,0,0,1,4,0,0,0,0,1,1,0,1,50,2,2,0,0,0,0,0,0,0,0,3,0,0,1,5985,26894,4,1,0,11,3,2,80,0,10,1,4,2,2,0,2
53,0,0,0,1,1219,0,0,1,2,4,0,0,0,0,1,1,0,1,78,2,4,0,0,1,0,0,0,0,0,4,0,1,0,15427,22021,2,1,0,16,3,3,80,0,31,3,3,25,8,3,7
50,1,0,1,0,878,0,0,1,1,4,0,0,0,0,1,2,1,0,94,3,2,0,0,0,0,0,0,0,1,3,1,0,0,6728,14255,7,1,0,12,3,4,80,2,12,3,3,6,3,0,1
29,0,0,1,0,995,0,1,0,2,1,0,0,0,0,1,1,1,0,87,3,2,0,0,0,1,0,0,0,0,4,1,0,0,8853,24483,1,1,0,19,3,4,80,1,6,0,4,6,4,1,3
27,0,0,0,1,954,0,0,1,9,3,0,1,0,0,0,4,1,0,44,3,2,0,0,0,0,0,0,0,1,4,0,0,1,4105,5099,1,1,0,14,3,1,80,0,7,5,3,7,7,0,7
42,0,0,0,1,1128,0,1,0,13,3,0,0,1,0,0,2,1,0,95,4,2,0,0,0,1,0,0,0,0,1,0,1,0,5538,5696,5,1,0,18,3,3,80,2,10,2,2,0,0,0,0
31,0,0,0,1,154,0,0,1,7,4,0,0,0,0,1,2,1,0,41,2,1,0,1,0,0,0,0,0,0,3,0,1,0,2329,11737,3,1,0,15,3,2,80,0,13,2,4,7,7,5,2
22,0,0,0,1,217,0,1,0,8,1,0,0,0,0,1,2,1,0,94,1,1,0,0,0,0,0,1,0,0,1,0,1,0,2451,6881,1,1,0,15,3,1,80,1,4,3,2,4,3,1,1
35,1,0,0,1,303,0,0,1,27,3,0,0,0,0,1,3,1,0,84,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
34,0,0,0,1,1303,0,1,0,2,4,0,0,0,0,1,4,1,0,62,2,1,0,0,0,0,0,0,1,0,3,1,0,0,2768,8416,3,1,0,12,3,3,80,1,14,3,3,7,3,5,7
31,0,0,0,1,311,0,1,0,20,3,0,0,0,0,1,2,1,0,89,3,2,0,0,0,0,0,1,0,0,3,1,0,0,4197,18624,1,1,0,11,3,1,80,1,10,2,3,10,8,0,2
51,1,0,0,1,1323,0,1,0,4,4,0,0,0,0,1,1,1,0,34,3,1,0,0,0,0,0,0,1,0,3,0,1,0,2461,10332,9,0,1,12,3,3,80,3,18,2,4,10,0,2,7
30,1,0,0,1,1005,0,1,0,3,3,1,0,0,0,0,4,0,1,88,3,1,0,0,0,0,0,0,1,0,1,0,0,1,2657,8556,5,0,1,11,3,3,80,0,8,5,3,5,2,0,4
32,1,0,0,1,515,0,1,0,1,3,0,0,0,0,1,4,1,0,62,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3730,9571,0,0,1,14,3,4,80,0,4,2,1,3,2,1,2
58,1,0,0,1,601,0,1,0,7,4,0,0,1,0,0,3,0,1,53,2,3,0,0,0,0,1,0,0,0,1,0,1,0,10008,12023,7,0,1,14,3,4,80,0,31,0,2,10,9,5,9
29,1,0,0,1,350,1,0,0,13,3,0,0,0,0,0,1,1,0,56,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2335,3157,4,0,1,15,3,4,80,3,4,3,3,2,2,2,0
33,1,0,0,1,1277,0,1,0,15,1,0,0,1,0,0,2,1,0,56,3,3,0,0,1,0,0,0,0,0,3,0,1,0,13610,24619,7,0,1,12,3,4,80,0,15,2,4,7,6,7,7
29,1,0,0,1,341,0,0,1,1,3,0,0,1,0,0,2,0,1,48,2,1,0,1,0,0,0,0,0,0,3,1,0,0,2800,23522,6,0,1,19,3,3,80,3,5,3,3,3,2,0,2
41,0,0,0,1,796,0,0,1,4,1,0,1,0,0,0,3,0,1,81,3,3,0,0,0,0,0,0,0,1,3,1,0,0,10447,26458,0,0,1,13,3,4,80,1,23,3,4,22,14,13,5
44,0,0,0,1,170,0,1,0,1,4,0,0,0,0,1,2,1,0,78,4,2,0,0,0,1,0,0,0,0,1,0,1,0,5033,9364,2,1,0,15,3,4,80,1,10,5,3,2,0,2,2
24,1,0,0,1,813,0,1,0,1,3,0,0,1,0,0,2,1,0,61,3,1,0,0,0,0,0,0,1,0,4,0,1,0,2293,3020,2,0,1,16,3,1,80,1,6,2,2,2,0,2,0
23,1,0,0,1,1320,0,1,0,8,1,0,0,1,0,0,4,1,0,93,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3989,20586,1,0,1,11,3,1,80,0,5,2,3,5,4,1,2
43,0,0,1,0,1001,0,1,0,9,5,0,0,1,0,0,4,1,0,72,3,2,0,0,0,0,0,1,0,0,3,1,0,0,5679,19627,3,0,1,13,3,2,80,1,10,3,3,8,7,4,7
43,0,0,0,1,177,0,1,0,8,3,0,0,0,0,1,1,0,1,55,3,2,0,0,0,0,1,0,0,0,2,1,0,0,4765,23814,4,1,0,21,4,3,80,1,4,2,4,1,0,0,0
27,0,0,0,1,1302,0,1,0,19,3,0,0,0,1,0,4,1,0,67,2,1,0,0,0,0,0,1,0,0,1,1,0,0,4066,16290,1,1,0,11,3,1,80,2,7,3,3,7,7,0,7
29,1,0,1,0,337,0,1,0,14,1,0,0,0,1,0,3,0,1,84,3,3,0,0,0,1,0,0,0,0,4,0,0,1,7553,22930,0,0,1,12,3,1,80,0,9,1,3,8,7,7,7
46,1,0,0,1,669,0,0,1,9,2,0,0,1,0,0,3,1,0,64,2,3,0,0,0,0,0,0,0,1,4,0,0,1,9619,13596,1,1,0,16,3,4,80,0,9,3,3,9,8,4,7
41,0,0,0,1,447,0,1,0,5,3,0,0,0,0,1,2,1,0,85,4,2,0,0,0,1,0,0,0,0,2,0,0,1,6870,15530,3,1,0,12,3,1,80,0,11,3,1,3,2,1,2
28,0,0,0,1,1158,0,1,0,9,3,0,0,1,0,0,4,1,0,94,3,1,0,0,0,0,0,0,1,0,4,0,1,0,2070,2613,1,1,0,23,4,4,80,1,5,3,2,5,2,0,4
29,1,0,0,1,896,0,1,0,18,1,0,0,1,0,0,3,1,0,86,2,1,0,0,0,0,0,0,1,0,4,0,0,1,2389,14961,1,0,1,13,3,3,80,0,4,3,2,4,3,0,1
34,0,0,0,1,1326,0,0,1,3,3,0,0,0,1,0,4,1,0,81,1,2,0,0,0,0,0,0,0,1,1,0,0,1,4759,15891,3,1,0,18,3,4,80,0,15,2,3,13,9,3,12
41,0,0,0,1,933,0,1,0,9,4,0,0,0,0,1,3,1,0,94,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2238,6961,2,1,0,21,4,4,80,1,7,2,3,5,0,1,4
26,1,0,0,1,1330,0,1,0,21,3,0,0,1,0,0,1,1,0,37,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2377,19373,1,1,0,20,4,3,80,1,1,0,2,1,1,0,0
35,1,0,0,1,556,0,1,0,23,2,0,0,0,0,1,2,1,0,50,2,2,0,0,0,0,1,0,0,0,3,0,1,0,5916,15497,3,0,1,13,3,1,80,0,8,1,3,1,0,0,1
32,0,1,0,0,1184,0,1,0,1,3,0,0,0,0,1,3,0,1,70,2,1,0,0,0,0,0,1,0,0,2,0,1,0,2332,3974,6,1,0,20,4,3,80,0,5,3,3,3,0,0,2
33,1,0,0,1,465,0,1,0,2,2,0,0,0,0,1,1,0,1,39,3,1,0,0,0,0,0,1,0,0,1,0,1,0,2707,21509,7,1,0,20,4,1,80,0,13,3,4,9,7,1,7
30,0,0,0,1,1334,0,0,1,4,2,0,0,1,0,0,3,0,1,63,2,2,0,0,0,0,0,0,0,1,2,1,0,0,5209,19760,1,0,1,12,3,2,80,3,11,4,2,11,8,2,7
35,1,0,0,1,556,0,1,0,23,2,0,0,0,0,1,2,1,0,50,2,2,0,0,0,0,1,0,0,0,3,0,1,0,5916,15497,3,0,1,13,3,1,80,0,8,1,3,1,0,0,1
35,0,0,1,0,482,0,1,0,4,4,0,0,0,0,1,3,1,0,87,3,2,0,0,0,0,0,0,1,0,3,0,0,1,4249,2690,1,0,1,11,3,2,80,0,9,3,3,9,6,1,1
36,0,0,0,1,1174,0,0,1,3,4,0,1,0,0,0,1,0,1,99,3,2,0,0,0,0,0,0,0,1,2,0,0,1,9278,20763,3,0,1,16,3,4,80,0,15,3,3,5,4,0,1
40,0,0,0,1,1124,0,0,1,1,2,0,0,1,0,0,2,1,0,57,1,2,0,0,0,0,0,0,0,1,4,0,1,0,7457,13273,2,0,1,22,4,3,80,3,6,2,2,4,3,0,2
34,0,0,1,0,1069,0,1,0,2,1,0,0,0,0,1,4,1,0,45,2,2,0,0,0,0,1,0,0,0,3,0,1,0,9547,14074,1,1,0,17,3,3,80,0,10,2,2,10,9,1,9
26,1,0,1,0,342,0,1,0,2,3,0,0,0,0,1,1,1,0,57,3,1,0,0,0,0,0,0,1,0,1,0,1,0,2042,15346,6,0,1,14,3,2,80,1,6,2,3,3,2,1,2
25,1,0,0,1,383,0,0,1,9,2,0,0,0,0,1,1,1,0,68,2,1,0,1,0,0,0,0,0,0,1,0,1,0,4400,15182,3,1,0,12,3,1,80,0,6,2,3,3,2,2,2
27,0,0,0,1,155,0,1,0,4,3,0,0,0,0,1,2,1,0,87,4,2,0,0,0,0,1,0,0,0,2,0,1,0,6142,5174,1,0,1,20,4,2,80,1,6,0,3,6,2,0,3
45,0,0,0,1,1385,0,1,0,20,2,0,0,1,0,0,3,1,0,79,3,4,0,0,0,1,0,0,0,0,4,0,1,0,13496,7501,0,0,1,14,3,2,80,0,21,2,3,20,7,4,10
28,1,0,0,1,1157,0,1,0,2,4,0,0,1,0,0,1,1,0,84,1,1,0,0,0,0,0,0,1,0,4,0,1,0,3464,24737,5,0,1,13,3,4,80,0,5,4,2,3,2,2,2
36,0,0,0,1,363,0,1,0,1,3,1,0,0,0,0,3,0,1,77,1,3,0,0,0,0,1,0,0,0,1,1,0,0,10252,4235,2,0,1,21,4,3,80,1,17,2,3,7,7,7,7
31,1,0,1,0,534,0,1,0,20,3,0,0,0,0,1,1,1,0,66,3,3,0,0,0,1,0,0,0,0,3,0,1,0,9824,22908,3,1,0,12,3,1,80,0,12,2,3,1,0,0,0
27,0,0,1,0,994,0,0,1,8,3,0,0,0,0,1,4,1,0,37,3,3,0,0,0,0,0,0,0,1,3,0,0,1,8726,2975,1,1,0,15,3,4,80,0,9,0,3,9,8,1,7
35,0,0,0,1,607,0,1,0,9,3,0,0,0,0,1,4,0,1,66,2,3,0,0,0,0,1,0,0,0,3,0,1,0,10685,23457,1,0,1,20,4,2,80,1,17,2,3,17,14,5,15
19,1,0,0,1,303,0,1,0,2,3,0,0,0,0,1,2,1,0,47,2,1,0,0,0,0,0,1,0,0,4,0,0,1,1102,9241,1,1,0,22,4,3,80,0,1,3,2,1,0,1,0
35,0,0,0,1,144,0,1,0,22,3,0,0,0,0,1,4,1,0,46,1,1,0,0,0,0,0,1,0,0,3,0,0,1,4230,19225,0,1,0,15,3,3,80,0,6,2,3,5,4,4,3
32,1,0,1,0,1125,0,1,0,16,1,0,0,0,0,1,2,0,1,72,1,1,0,0,0,0,0,0,1,0,1,0,0,1,3919,4681,1,0,1,22,4,2,80,0,10,5,3,10,2,6,7
32,0,0,1,0,379,0,0,1,5,2,0,0,0,0,1,2,1,0,48,3,2,0,0,0,0,0,0,0,1,2,0,1,0,6524,8891,1,1,0,14,3,4,80,1,10,3,3,10,8,5,3
30,1,0,0,1,1005,0,1,0,3,3,1,0,0,0,0,4,0,1,88,3,1,0,0,0,0,0,0,1,0,1,0,0,1,2657,8556,5,0,1,11,3,3,80,0,8,5,3,5,2,0,4
51,1,0,1,0,1150,0,1,0,8,4,0,0,0,0,1,1,1,0,53,1,3,0,0,0,0,1,0,0,0,4,0,0,1,10650,25150,2,1,0,15,3,4,80,0,18,2,3,4,2,0,3
42,0,0,0,1,1147,1,0,0,10,3,0,0,0,0,0,3,0,1,31,3,4,0,0,1,0,0,0,0,0,1,0,1,0,16799,16616,0,1,0,14,3,3,80,1,21,5,3,20,7,0,9
59,0,0,0,1,1435,0,0,1,25,3,0,0,0,0,1,1,0,1,99,3,3,0,0,0,0,0,0,0,1,1,0,0,1,7637,2354,7,1,0,11,3,4,80,0,28,3,2,21,16,7,9
24,1,0,0,1,1448,0,0,1,1,1,1,0,0,0,0,1,0,1,62,3,1,0,1,0,0,0,0,0,0,2,0,0,1,3202,21972,1,0,1,16,3,2,80,0,6,4,3,5,3,1,4
35,0,0,0,1,1029,0,1,0,16,3,0,0,0,0,1,4,0,1,91,2,3,0,0,0,1,0,0,0,0,2,0,0,1,8606,21195,1,1,0,19,3,4,80,0,11,3,1,11,8,3,3
52,1,0,0,1,266,0,0,1,2,1,0,1,0,0,0,1,0,1,57,1,5,0,0,1,0,0,0,0,0,4,0,1,0,19845,25846,1,1,0,15,3,4,80,1,33,3,3,32,14,6,9
30,0,0,0,1,1275,0,1,0,28,2,0,0,1,0,0,4,0,1,64,3,2,0,0,0,0,0,0,1,0,4,0,1,0,5775,11934,1,1,0,13,3,4,80,2,11,2,3,10,8,1,9
55,0,0,0,1,1441,0,1,0,22,3,1,0,0,0,0,1,1,0,94,2,1,0,0,0,0,0,0,1,0,2,1,0,0,3537,23737,5,1,0,12,3,4,80,1,8,1,3,4,2,1,2
38,0,0,0,1,362,0,1,0,1,1,0,0,0,0,1,3,0,1,43,3,1,0,0,0,0,0,0,1,0,1,0,0,1,2619,14561,3,1,0,17,3,4,80,0,8,3,2,0,0,0,0
26,0,0,0,1,1384,0,1,0,3,4,0,0,1,0,0,1,1,0,82,4,1,0,0,0,0,0,1,0,0,4,0,1,0,4420,13421,1,1,0,22,4,2,80,1,8,2,3,8,7,0,7
47,1,1,0,0,666,0,1,0,29,4,0,0,0,0,1,1,1,0,88,3,3,0,0,1,0,0,0,0,0,2,0,1,0,11849,10268,1,0,1,12,3,4,80,1,10,2,2,10,7,9,9
33,0,0,1,0,430,0,0,1,7,3,0,0,1,0,0,4,1,0,54,3,2,0,0,0,0,0,0,0,1,1,0,1,0,4373,17456,0,1,0,14,3,1,80,2,5,2,3,4,3,0,3
32,0,1,0,0,1200,0,1,0,1,4,1,0,0,0,0,4,1,0,62,3,2,0,0,0,0,0,0,1,0,1,0,1,0,4087,25174,4,1,0,14,3,2,80,1,9,3,2,6,5,1,2
44,1,0,0,1,621,0,1,0,15,3,0,0,1,0,0,1,0,1,73,3,3,0,0,0,1,0,0,0,0,4,0,1,0,7978,14075,1,1,0,11,3,4,80,1,10,2,3,10,7,0,5
35,0,0,0,1,1017,0,1,0,6,4,0,0,0,0,1,2,1,0,82,1,2,0,0,0,0,0,0,1,0,4,0,0,1,6646,19368,1,1,0,13,3,2,80,0,17,3,3,17,11,11,8
32,0,0,0,1,604,0,0,1,8,3,0,0,1,0,0,3,1,0,56,4,2,0,0,0,0,0,0,0,1,4,0,1,0,6209,11693,1,1,0,15,3,3,80,2,10,4,4,10,7,0,8
59,0,0,0,1,818,1,0,0,6,2,0,0,1,0,0,2,1,0,52,3,1,0,0,0,0,0,0,0,0,3,0,1,0,2267,25657,8,1,0,17,3,4,80,0,7,2,2,2,2,2,2
40,1,0,0,1,1329,0,1,0,7,3,0,0,0,0,1,1,1,0,73,3,1,0,0,0,0,0,1,0,0,1,0,0,1,2166,3339,3,0,1,14,3,2,80,0,10,3,1,4,2,0,3
27,0,0,1,0,294,0,1,0,10,2,0,0,0,0,1,4,1,0,32,3,3,0,0,0,0,1,0,0,0,1,1,0,0,8793,4809,1,1,0,21,4,3,80,2,9,4,2,9,7,1,7
32,0,0,1,0,689,0,0,1,9,2,0,0,1,0,0,4,1,0,35,1,2,0,0,0,0,0,0,0,1,4,1,0,0,4668,22812,0,1,0,17,3,4,80,3,9,2,4,8,7,0,7
34,0,0,0,1,1153,0,1,0,1,2,0,0,1,0,0,1,1,0,94,3,2,0,0,0,0,1,0,0,0,2,0,1,0,4325,17736,1,1,0,15,3,3,80,0,5,2,3,5,2,1,3
53,0,0,0,1,1376,0,0,1,2,2,0,0,1,0,0,3,1,0,45,3,4,0,0,1,0,0,0,0,0,3,1,0,0,14852,13938,6,1,0,13,3,3,80,1,22,3,4,17,13,15,2
31,0,0,1,0,1327,0,1,0,3,4,0,0,1,0,0,2,1,0,73,3,3,1,0,0,0,0,0,0,0,3,1,0,0,13675,13523,9,1,0,12,3,1,80,1,9,3,3,2,2,2,2
35,1,0,1,0,130,0,1,0,25,4,0,0,0,0,1,4,0,1,96,3,1,0,0,0,0,0,0,1,0,2,1,0,0,2022,16612,1,0,1,19,3,1,80,1,10,3,2,10,2,7,8
33,1,0,0,1,1277,0,1,0,15,1,0,0,1,0,0,2,1,0,56,3,3,0,0,1,0,0,0,0,0,3,0,1,0,13610,24619,7,0,1,12,3,4,80,0,15,2,4,7,6,7,7
35,1,0,0,1,303,0,0,1,27,3,0,0,0,0,1,3,1,0,84,3,2,0,0,0,0,0,0,0,1,4,0,0,1,5813,13492,1,0,1,18,3,4,80,0,10,2,3,10,7,7,7
24,1,0,0,1,984,0,1,0,17,2,0,0,0,0,1,4,0,1,97,3,1,0,0,0,0,0,1,0,0,2,0,1,0,2210,3372,1,1,0,13,3,1,80,1,1,3,1,1,0,0,0
58,1,0,0,1,286,0,1,0,2,4,0,0,0,0,1,4,1,0,31,3,5,1,0,0,0,0,0,0,0,2,0,0,1,19246,25761,7,0,1,12,3,4,80,0,40,2,3,31,15,13,8
31,1,0,1,0,1445,0,1,0,1,5,0,0,0,0,1,3,0,1,100,4,3,0,0,0,0,1,0,0,0,2,0,0,1,7446,8931,1,1,0,11,3,1,80,0,10,2,3,10,8,4,7
44,0,0,0,1,1448,0,0,1,28,3,0,0,1,0,0,4,0,1,53,4,4,0,0,0,0,0,0,0,1,4,0,1,0,13320,11737,3,0,1,18,3,3,80,1,23,2,3,12,11,11,11
29,1,0,0,1,350,1,0,0,13,3,0,0,0,0,0,1,1,0,56,2,1,0,0,0,0,0,0,0,0,1,1,0,0,2335,3157,4,0,1,15,3,4,80,3,4,3,3,2,2,2,0
37,0,1,0,0,728,0,1,0,1,4,0,0,1,0,0,1,0,1,80,3,3,1,0,0,0,0,0,0,0,4,1,0,0,13603,11677,2,0,1,18,3,1,80,2,15,2,3,5,2,0,2
58,1,0,0,1,147,0,1,0,23,4,0,0,1,0,0,4,0,1,94,3,3,0,0,0,1,0,0,0,0,4,0,1,0,10312,3465,1,1,0,12,3,4,80,1,40,3,2,40,10,15,6
32,1,0,0,1,1033,0,1,0,9,3,0,0,1,0,0,1,0,1,41,3,1,0,0,0,0,0,1,0,0,1,0,0,1,4200,10224,7,1,0,22,4,1,80,0,10,2,4,5,4,0,4
48,0,0,1,0,365,0,1,0,4,5,0,0,1,0,0,3,1,0,89,2,4,0,0,1,0,0,0,0,0,4,0,1,0,15202,5602,2,1,0,25,4,2,80,1,23,3,3,2,2,2,2
33,0,0,0,1,217,0,0,1,10,4,0,1,0,0,0,2,1,0,43,3,2,0,0,0,0,0,0,0,1,3,0,0,1,5487,10410,1,1,0,14,3,2,80,0,10,2,2,10,4,0,9
29,1,0,1,0,337,0,1,0,14,1,0,0,0,1,0,3,0,1,84,3,3,0,0,0,1,0,0,0,0,4,0,0,1,7553,22930,0,0,1,12,3,1,80,0,9,1,3,8,7,7,7
28,0,0,0,1,895,0,1,0,15,2,0,0,0,0,1,1,1,0,50,3,1,0,0,0,0,0,1,0,0,3,1,0,0,2207,22482,1,1,0,16,3,4,80,1,4,5,2,4,2,2,2
29,0,0,1,0,806,0,1,0,1,4,0,0,0,0,1,2,1,0,76,1,1,0,0,0,0,0,0,1,0,4,1,0,0,2720,18959,1,1,0,18,3,4,80,1,10,5,3,10,7,2,8
26,1,0,0,1,1449,0,1,0,16,4,0,0,1,0,0,1,1,0,45,3,1,0,0,0,0,0,1,0,0,2,1,0,0,2373,14180,2,0,1,13,3,4,80,1,5,2,3,3,2,0,2
28,1,0,0,1,103,0,1,0,24,3,0,0,0,0,1,3,1,0,50,2,1,0,0,0,0,0,1,0,0,3,0,0,1,2028,12947,5,0,1,14,3,2,80,0,6,4,3,4,2,0,3
53,0,0,0,1,1395,0,1,0,24,4,0,0,1,0,0,2,1,0,48,4,3,0,0,0,1,0,0,0,0,4,0,1,0,7005,3458,3,1,0,15,3,3,80,0,11,2,3,4,3,1,2
39,1,1,0,0,592,0,1,0,2,3,0,0,0,0,1,1,0,1,54,2,1,0,0,0,0,0,1,0,0,1,0,0,1,3646,17181,2,0,1,23,4,2,80,0,11,2,4,1,0,0,0
20,1,0,0,1,1097,0,1,0,11,3,0,0,1,0,0,4,0,1,98,2,1,0,0,0,0,0,0,1,0,1,0,0,1,2600,18275,1,0,1,15,3,1,80,0,1,2,3,1,0,0,0
31,0,0,0,1,1062,0,1,0,24,3,0,0,1,0,0,3,0,1,96,2,2,0,0,0,1,0,0,0,0,1,0,0,1,6812,17198,1,1,0,19,3,2,80,0,10,2,3,10,9,1,8
39,1,1,0,0,592,0,1,0,2,3,0,0,0,0,1,1,0,1,54,2,1,0,0,0,0,0,1,0,0,1,0,0,1,3646,17181,2,0,1,23,4,2,80,0,11,2,4,1,0,0,0
50,0,0,0,1,1046,0,1,0,10,3,1,0,0,0,0,4,1,0,100,2,3,0,0,0,1,0,0,0,0,4,0,0,1,10496,2755,6,1,0,15,3,4,80,0,20,2,3,4,3,1,3
58,0,0,1,0,1216,0,1,0,15,4,0,0,0,0,1,1,1,0,87,3,4,1,0,0,0,0,0,0,0,3,0,1,0,15787,21624,2,0,1,14,3,2,80,0,23,3,3,2,2,2,2
50,1,0,1,0,562,0,0,1,8,2,1,0,0,0,0,2,1,0,50,3,2,0,0,0,0,0,0,0,1,3,0,1,0,6796,23452,3,0,1,14,3,1,80,1,18,4,3,4,3,1,3
34,1,0,1,0,658,0,1,0,7,3,0,0,0,0,1,1,1,0,66,1,2,0,0,0,0,0,1,0,0,3,0,0,1,6074,22887,1,0,1,24,4,4,80,0,9,3,3,9,7,0,6
24,0,0,1,0,535,0,0,1,24,3,0,0,1,0,0,4,1,0,38,3,1,0,1,0,0,0,0,0,0,4,0,1,0,2400,5530,0,1,0,13,3,3,80,2,3,3,3,2,2,2,1
53,0,0,0,1,102,0,1,0,23,4,0,0,0,0,1,4,0,1,72,3,4,1,0,0,0,0,0,0,0,4,0,0,1,14275,20206,6,1,0,18,3,3,80,0,33,0,3,12,9,3,8
39,1,0,0,1,895,0,0,1,5,3,1,0,0,0,0,4,1,0,56,3,2,0,1,0,0,0,0,0,0,4,0,1,0,2086,3335,3,1,0,14,3,3,80,1,19,6,4,1,0,0,0
35,1,0,0,1,556,0,1,0,23,2,0,0,0,0,1,2,1,0,50,2,2,0,0,0,0,1,0,0,0,3,0,1,0,5916,15497,3,0,1,13,3,1,80,0,8,1,3,1,0,0,1
37,0,0,0,1,799,0,1,0,1,3,1,0,0,0,0,2,0,1,59,3,3,0,0,0,0,1,0,0,0,4,0,0,1,7491,23848,4,1,0,17,3,4,80,0,12,3,4,6,5,1,2
42,0,0,0,1,1265,0,1,0,3,3,0,0,0,0,1,3,0,1,95,4,2,0,0,0,0,0,1,0,0,4,0,1,0,5231,23726,2,0,1,13,3,2,80,1,17,1,2,5,3,1,3
51,0,0,1,0,541,0,0,1,2,3,0,1,0,0,0,2,1,0,52,3,3,0,0,0,0,0,0,0,1,2,0,1,0,10596,15395,2,1,0,11,3,2,80,0,14,5,3,4,2,3,2
56,0,0,0,1,832,0,1,0,9,3,0,0,1,0,0,3,1,0,81,3,4,0,0,0,1,0,0,0,0,4,0,1,0,11103,20420,7,1,0,11,3,3,80,0,30,1,2,10,7,1,1
29,0,0,0,1,1401,0,1,0,6,1,0,0,1,0,0,2,0,1,54,3,1,0,0,0,0,0,1,0,0,4,0,1,0,3131,26342,1,1,0,13,3,1,80,1,10,5,3,10,8,0,8
25,0,0,0,1,1382,0,0,1,8,2,0,0,0,1,0,1,0,1,85,3,2,0,0,0,0,0,0,0,1,3,1,0,0,4907,13684,0,0,1,22,4,2,80,1,6,3,2,5,3,0,4
38,0,0,0,1,322,0,0,1,7,2,0,0,1,0,0,1,0,1,44,4,2,0,0,0,0,0,0,0,1,1,1,0,0,5605,19191,1,0,1,24,4,3,80,1,8,3,3,8,0,7,7
46,0,0,0,1,734,0,1,0,2,4,0,0,1,0,0,3,1,0,46,3,5,1,0,0,0,0,0,0,0,4,1,0,0,19328,14218,7,0,1,17,3,3,80,1,24,3,3,2,1,2,2
35,0,0,0,1,735,0,1,0,6,1,0,0,0,0,1,3,1,0,66,3,1,0,0,0,0,0,0,1,0,3,0,1,0,3506,6020,0,0,1,14,3,4,80,0,4,3,3,3,2,2,2
38,1,0,0,1,1180,0,1,0,29,1,0,0,1,0,0,2,1,0,70,3,2,0,0,0,1,0,0,0,0,1,0,1,0,6673,11354,7,0,1,19,3,2,80,0,17,2,3,1,0,0,0
22,1,0,1,0,1368,0,1,0,4,1,1,0,0,0,0,3,1,0,99,2,1,0,0,0,0,0,1,0,0,3,0,0,1,3894,9129,5,1,0,16,3,3,80,0,4,3,3,2,2,1,2
56,1,0,0,1,441,0,1,0,14,4,0,0,0,0,1,2,0,1,72,3,1,0,0,0,0,0,0,1,0,2,0,1,0,4963,4510,9,0,1,18,3,1,80,3,7,2,3,5,4,4,3
